;lon;lat;volume
30770;-41,2;-19;0
30769;-41,4;-19;0
30768;-41,6;-19;0,01
30767;-41,8;-19;0,01
30766;-42;-19;0,03
30765;-42,2;-19;0,02
30764;-42,4;-19;0,02
30763;-42,6;-19;0,05
30762;-42,8;-19;0,02
30761;-43;-19;0
30760;-43,2;-19;0,01
30759;-43,4;-19;0,01
30758;-43,6;-19;0
30757;-43,8;-19;0
30756;-44;-19;0
30755;-44,2;-19;0
30754;-44,4;-19;0
30753;-44,6;-19;0
30752;-44,8;-19;0
30751;-45;-19;0
30750;-45,2;-19;0
30749;-45,4;-19;0
30748;-45,6;-19;0
30747;-45,8;-19;0
30746;-46;-19;0
30745;-46,2;-19;0
30744;-46,4;-19;0
30743;-46,6;-19;0
30742;-46,8;-19;0
30741;-47;-19;0
30740;-47,2;-19;0
30739;-47,4;-19;0
30738;-47,6;-19;0
30737;-47,8;-19;0
30736;-48;-19;0
30735;-48,2;-19;0,13
30734;-48,4;-19;0,03
30733;-48,6;-19;0,01
30732;-48,8;-19;0,03
30731;-49;-19;0,52
30730;-49,2;-19;0,29
30729;-49,4;-19;0,45
30728;-49,6;-19;0,2
30727;-49,8;-19;0,09
30726;-50;-19;0,06
30725;-50,2;-19;0,44
30724;-50,4;-19;0,09
30723;-50,6;-19;0,09
30722;-50,8;-19;0,12
30721;-51;-19;0,27
30720;-51,2;-19;0,26
30719;-51,4;-19;1,75
30718;-51,6;-19;0,85
30717;-51,8;-19;0,19
30716;-52;-19;0,14
30715;-52,2;-19;0,06
30714;-52,4;-19;0,64
30713;-52,6;-19;1,09
30712;-52,8;-19;1,32
30711;-53;-19;1,2
30710;-53,2;-19;0,73
30709;-53,4;-19;0,54
30708;-53,6;-19;0,31
30707;-53,8;-19;0,47
30706;-54;-19;0,79
30705;-54,2;-19;1,18
30704;-54,4;-19;0,28
30703;-54,6;-19;0,31
30702;-54,8;-19;0,65
30701;-55;-19;1,03
30700;-55,2;-19;0,91
30699;-55,4;-19;1,23
30698;-55,6;-19;0,84
30697;-55,8;-19;1,52
30696;-56;-19;2,33
30695;-56,2;-19;6,48
30694;-56,4;-19;12,55
30693;-56,6;-19;21,19
30692;-56,8;-19;14,44
30691;-57;-19;10,96
30690;-57,2;-19;2,38
30689;-57,4;-19;0,39
30688;-57,6;-19;0,17
30687;-57,8;-19;0,13
30686;-58;-19;0,03
30685;-58,2;-19;0,31
30684;-58,4;-19;0,28
30683;-58,6;-19;0,23
30682;-58,8;-19;0,11
30681;-59;-19;0,16
30680;-59,2;-19;0,24
30679;-59,4;-19;0,34
30678;-59,6;-19;0,24
30677;-59,8;-19;0,11
30676;-60;-19;0,13
30675;-60,2;-19;0,11
30674;-60,4;-19;0,25
30673;-60,6;-19;0,57
30672;-60,8;-19;1,41
30671;-61;-19;1,53
30670;-61,2;-19;2,49
30669;-61,4;-19;1,72
30668;-61,6;-19;0,56
30667;-61,8;-19;0,56
30666;-62;-19;0,95
30665;-62,2;-19;5,41
30664;-62,4;-19;5,88
30663;-62,6;-19;7,37
30662;-62,8;-19;5,81
30661;-63;-19;0,95
30660;-63,2;-19;0,94
30659;-63,4;-19;1,11
30658;-63,6;-19;1,5
30657;-63,8;-19;2,31
30656;-64;-19;1,01
30655;-64,2;-19;0,81
30654;-64,4;-19;0,84
30653;-64,6;-19;0,72
30652;-64,8;-19;0,93
30651;-65;-19;0,29
30650;-65,2;-19;0,32
30649;-65,4;-19;3,27
30648;-65,6;-19;0,75
30647;-65,8;-19;0,02
30646;-66;-19;0,01
30645;-66,2;-19;0
30644;-66,4;-19;0
30643;-66,6;-19;0
30642;-66,8;-19;0
30641;-67;-19;0
30640;-67,2;-19;0
30639;-67,4;-19;0
30638;-67,6;-19;0
30637;-67,8;-19;0
30636;-68;-19;0
30635;-68,2;-19;0
30634;-68,4;-19;0
30633;-68,6;-19;0
30632;-68,8;-19;0
30631;-69;-19;0
30630;-69,2;-19;0
30629;-69,4;-19;0
30628;-69,6;-19;0
30627;-69,8;-19;0
30626;-70;-19;0
30625;-70,2;-19;0
30624;-70,4;-19;0
30623;-70,6;-19;0,01
30622;-70,8;-19;0,52
30621;-71;-19;0,99
30620;-71,2;-19;0,11
30619;-71,4;-19;0,06
30618;-71,6;-19;0,28
30617;-71,8;-19;0,17
30616;-72;-19;0,02
30615;-72,2;-19;0,07
30614;-72,4;-19;0,22
30613;-72,6;-19;0,18
30612;-72,8;-19;0,05
30611;-73;-19;0,02
30610;-73,2;-19;0,07
30609;-73,4;-19;0,21
30608;-73,6;-19;0,17
30607;-73,8;-19;0,04
30606;-74;-19;0,02
30605;-74,2;-19;0,01
30604;-74,4;-19;0
30603;-74,6;-19;0
30602;-74,8;-19;0,02
30601;-75;-19;0,06
30600;-75,2;-19;0,1
30599;-75,4;-19;0,11
30598;-75,6;-19;0,06
30597;-75,8;-19;0,06
30596;-76;-19;0,19
30595;-34;-18,8;0
30594;-34,2;-18,8;0
30593;-34,4;-18,8;0
30592;-34,6;-18,8;0
30591;-34,8;-18,8;0
30590;-35;-18,8;0
30589;-35,2;-18,8;0
30588;-35,4;-18,8;0
30587;-35,6;-18,8;0
30586;-35,8;-18,8;0
30585;-36;-18,8;0
30584;-36,2;-18,8;0
30583;-36,4;-18,8;0
30582;-36,6;-18,8;0
30581;-36,8;-18,8;0
30580;-37;-18,8;0
30579;-37,2;-18,8;0
30578;-37,4;-18,8;0
30577;-37,6;-18,8;0
30576;-37,8;-18,8;0
30575;-38;-18,8;0
30574;-38,2;-18,8;0
30573;-38,4;-18,8;0
30572;-38,6;-18,8;0
30571;-38,8;-18,8;0
30570;-39;-18,8;0
30569;-39,2;-18,8;0
30568;-39,4;-18,8;0
30567;-39,6;-18,8;0
30566;-39,8;-18,8;0
30565;-40;-18,8;0
30564;-40,2;-18,8;0
30563;-40,4;-18,8;0
30562;-40,6;-18,8;0
30561;-40,8;-18,8;0
30560;-41;-18,8;0,01
30559;-41,2;-18,8;0
30558;-41,4;-18,8;0
30557;-41,6;-18,8;0
30556;-41,8;-18,8;0,02
30555;-42;-18,8;0,03
30554;-42,2;-18,8;0,04
30553;-42,4;-18,8;0,05
30552;-42,6;-18,8;0,03
30551;-42,8;-18,8;0,02
30550;-43;-18,8;0
30549;-43,2;-18,8;0
30548;-43,4;-18,8;0,01
30547;-43,6;-18,8;0
30546;-43,8;-18,8;0
30545;-44;-18,8;0
30544;-44,2;-18,8;0
30543;-44,4;-18,8;0
30542;-44,6;-18,8;0
30541;-44,8;-18,8;0
30540;-45;-18,8;0
30539;-45,2;-18,8;0
30538;-45,4;-18,8;0
30537;-45,6;-18,8;0
30536;-45,8;-18,8;0
30535;-46;-18,8;0
30534;-46,2;-18,8;0
30533;-46,4;-18,8;0
30532;-46,6;-18,8;0
30531;-46,8;-18,8;0
30530;-47;-18,8;0,02
30529;-47,2;-18,8;0
30528;-47,4;-18,8;0
30527;-47,6;-18,8;0
30526;-47,8;-18,8;0
30525;-48;-18,8;0,01
30524;-48,2;-18,8;0
30523;-48,4;-18,8;0
30522;-48,6;-18,8;0
30521;-48,8;-18,8;0,03
30520;-49;-18,8;0,25
30519;-49,2;-18,8;0,34
30518;-49,4;-18,8;0,18
30517;-49,6;-18,8;0,01
30516;-49,8;-18,8;0
30515;-50;-18,8;0
30514;-50,2;-18,8;0,09
30513;-50,4;-18,8;0,15
30512;-50,6;-18,8;0,09
30511;-50,8;-18,8;0,17
30510;-51;-18,8;0,34
30509;-51,2;-18,8;0,11
30508;-51,4;-18,8;1,67
30507;-51,6;-18,8;1,04
30506;-51,8;-18,8;1,29
30505;-52;-18,8;0,09
30504;-52,2;-18,8;0,01
30503;-52,4;-18,8;0
30502;-52,6;-18,8;0,26
30501;-52,8;-18,8;0,67
30500;-53;-18,8;0,52
30499;-53,2;-18,8;0,23
30498;-53,4;-18,8;0,36
30497;-53,6;-18,8;0,45
30496;-53,8;-18,8;0,59
30495;-54;-18,8;0,75
30494;-54,2;-18,8;0,41
30493;-54,4;-18,8;0,01
30492;-54,6;-18,8;0,05
30491;-54,8;-18,8;0,3
30490;-55;-18,8;0,24
30489;-55,2;-18,8;0,39
30488;-55,4;-18,8;0,64
30487;-55,6;-18,8;0,28
30486;-55,8;-18,8;0,43
30485;-56;-18,8;0,92
30484;-56,2;-18,8;4,23
30483;-56,4;-18,8;12,23
30482;-56,6;-18,8;17,78
30481;-56,8;-18,8;18,67
30480;-57;-18,8;10,74
30479;-57,2;-18,8;1,05
30478;-57,4;-18,8;0,61
30477;-57,6;-18,8;0,19
30476;-57,8;-18,8;0,04
30475;-58;-18,8;0,08
30474;-58,2;-18,8;0,06
30473;-58,4;-18,8;0,13
30472;-58,6;-18,8;0,32
30471;-58,8;-18,8;0,12
30470;-59;-18,8;0,15
30469;-59,2;-18,8;0,16
30468;-59,4;-18,8;0,16
30467;-59,6;-18,8;0,27
30466;-59,8;-18,8;0,33
30465;-60;-18,8;0,34
30464;-60,2;-18,8;0,27
30463;-60,4;-18,8;0,36
30462;-60,6;-18,8;0,87
30461;-60,8;-18,8;1,24
30460;-61;-18,8;1,14
30459;-61,2;-18,8;2,08
30458;-61,4;-18,8;1,68
30457;-61,6;-18,8;1,77
30456;-61,8;-18,8;2,03
30455;-62;-18,8;4,41
30454;-62,2;-18,8;17,63
30453;-62,4;-18,8;15,39
30452;-62,6;-18,8;10,84
30451;-62,8;-18,8;11,05
30450;-63;-18,8;9,24
30449;-63,2;-18,8;5,93
30448;-63,4;-18,8;4,76
30447;-63,6;-18,8;3,51
30446;-63,8;-18,8;0,86
30445;-64;-18,8;1,48
30444;-64,2;-18,8;1,26
30443;-64,4;-18,8;0,72
30442;-64,6;-18,8;0,52
30441;-64,8;-18,8;0,96
30440;-65;-18,8;0,57
30439;-65,2;-18,8;0,14
30438;-65,4;-18,8;2,28
30437;-65,6;-18,8;2,69
30436;-65,8;-18,8;0,37
30435;-66;-18,8;0,04
30434;-66,2;-18,8;0
30433;-66,4;-18,8;0
30432;-66,6;-18,8;0
30431;-66,8;-18,8;0
30430;-67;-18,8;0
30429;-67,2;-18,8;0
30428;-67,4;-18,8;0
30427;-67,6;-18,8;0
30426;-67,8;-18,8;0
30425;-68;-18,8;0
30424;-68,2;-18,8;0
30423;-68,4;-18,8;0
30422;-68,6;-18,8;0
30421;-68,8;-18,8;0
30420;-69;-18,8;0
30419;-69,2;-18,8;0
30418;-69,4;-18,8;0
30417;-69,6;-18,8;0
30416;-69,8;-18,8;0
30415;-70;-18,8;0
30414;-70,2;-18,8;0
30413;-70,4;-18,8;0,01
30412;-70,6;-18,8;0,01
30411;-70,8;-18,8;0,16
30410;-71;-18,8;1,1
30409;-71,2;-18,8;0,07
30408;-71,4;-18,8;0,02
30407;-71,6;-18,8;0,26
30406;-71,8;-18,8;0,25
30405;-72;-18,8;0,02
30404;-72,2;-18,8;0
30403;-72,4;-18,8;0,04
30402;-72,6;-18,8;0,03
30401;-72,8;-18,8;0,08
30400;-73;-18,8;0,18
30399;-73,2;-18,8;0,1
30398;-73,4;-18,8;0,12
30397;-73,6;-18,8;0,12
30396;-73,8;-18,8;0,09
30395;-74;-18,8;0,03
30394;-74,2;-18,8;0,09
30393;-74,4;-18,8;0,04
30392;-74,6;-18,8;0,01
30391;-74,8;-18,8;0,01
30390;-75;-18,8;0,05
30389;-75,2;-18,8;0,05
30388;-75,4;-18,8;0,06
30387;-75,6;-18,8;0,03
30386;-75,8;-18,8;0,07
30385;-76;-18,8;0,1
30384;-34;-18,6;0
30383;-34,2;-18,6;0
30382;-34,4;-18,6;0
30381;-34,6;-18,6;0
30380;-34,8;-18,6;0
30379;-35;-18,6;0
30378;-35,2;-18,6;0
30377;-35,4;-18,6;0
30376;-35,6;-18,6;0
30375;-35,8;-18,6;0
30374;-36;-18,6;0
30373;-36,2;-18,6;0
30372;-36,4;-18,6;0
30371;-36,6;-18,6;0
30370;-36,8;-18,6;0
30369;-37;-18,6;0
30368;-37,2;-18,6;0
30367;-37,4;-18,6;0
30366;-37,6;-18,6;0
30365;-37,8;-18,6;0
30364;-38;-18,6;0
30363;-38,2;-18,6;0
30362;-38,4;-18,6;0
30361;-38,6;-18,6;0
30360;-38,8;-18,6;0
